"modelName","ICspecTRUE","ICfitted","N","T","param_type","bias","rel_bias","rmse","coverage","sd_minus_se","power"
"PFAnonsMild","Null","FreeParm",20,50,"measurement",0.000398013671185954,-0.000478623099388303,0.0349119078408596,0.945901639344262,-0.000401634023678655,1
"PFAnonsMild","Null","FreeParm",20,50,"process_noise",-0.00555593469041106,-0.147593334913505,0.0136251949033693,0.841530054644809,0.00319079922606461,0.833333333333333
"PFAnonsMild","Null","FreeParm",20,50,"time_series",-0.000225138198350211,8.86899431143856e-06,0.0058493603664335,0.959016393442623,-0.000695187242513251,1
"PFAnonsMild","Null","largeK",20,50,"measurement",-0.000918211621977066,-0.00147360147380318,0.0351176130790126,0.950921658986175,-0.000407423069283823,1
"PFAnonsMild","Null","largeK",20,50,"process_noise",-0.00667667611142297,-0.183789692272342,0.0136204391892029,0.860983102918587,0.0021708597341582,0.766513056835638
"PFAnonsMild","Null","largeK",20,50,"time_series",-0.000463388120875791,-0.000476002637635594,0.00605569158032057,0.95852534562212,-0.000609231043656103,1
"PFAnonsMild","Null","Null",20,50,"measurement",-8.41052885844185e-05,-0.000571728851745772,0.0350493055551927,0.953467561521253,-0.000306332074366455,1
"PFAnonsMild","Null","Null",20,50,"process_noise",-0.00660865182873753,-0.183181114013998,0.0130517301879716,0.853094705443699,0.00225722747772431,0.798657718120805
"PFAnonsMild","Null","Null",20,50,"time_series",-1.45140437017716e-05,-6.01703208278602e-05,0.0060437414463543,0.960850111856823,-0.000607192572350561,1
"PFAnonsModerate","diffuse","deJong",200,5,"measurement",-0.0105959192280045,-0.0077981821445053,0.0499964091293674,0.808951965065502,-0.000162784951132969,1
"PFAnonsModerate","diffuse","deJong",200,5,"process_noise",-0.0419262592448269,-0.0619825569093796,0.0975016818235043,0.861717612809316,-0.00308891191441545,1
"PFAnonsModerate","diffuse","deJong",200,5,"time_series",-0.012381964546161,-0.0107779458414758,0.0221925640348492,0.903384279475983,-0.00100374260349881,1
"PFAnonsModerate","diffuse","EKF",200,5,"measurement",-0.010830792418676,-0.00793377290337639,0.0500197420624138,0.81,-0.000144831135923273,1
"PFAnonsModerate","diffuse","EKF",200,5,"process_noise",-0.0405847112052464,-0.0603349323070175,0.0967753572906179,0.864666666666667,-0.00363325490308804,1
"PFAnonsModerate","diffuse","EKF",200,5,"time_series",-0.0121630704487426,-0.0107311479095172,0.0221293514078624,0.9035,-0.000920077779887777,1
"PFAnonsModerate","diffuse","FreeParm",200,5,"init_cond",0.361983922919535,-0.570177477053033,1.821764908769,0.008,-0.0729875214951214,0.6192
"PFAnonsModerate","diffuse","FreeParm",200,5,"measurement",-9.42443417223326e-05,0.000190864155737566,0.0428919576509078,0.9512,-0.000232592864759731,1
"PFAnonsModerate","diffuse","FreeParm",200,5,"process_noise",-0.0884788429161484,-0.121391107586606,0.116132337789672,0.703333333333333,-0.00419145619417322,1
"PFAnonsModerate","diffuse","FreeParm",200,5,"time_series",-0.000425710286912795,-2.74113527299706e-05,0.018392114392749,0.961,-0.000983738198275155,1
"PFAnonsModerate","diffuse","largeK",200,5,"measurement",-0.0108010449439205,-0.00792168737561302,0.0499758415369313,0.8106,-0.000145374829010182,1
"PFAnonsModerate","diffuse","largeK",200,5,"process_noise",-0.0407736456179105,-0.0605736149149279,0.0968118688305577,0.864,-0.0036369415055008,1
"PFAnonsModerate","diffuse","largeK",200,5,"time_series",-0.0121285179011472,-0.0106969321944702,0.0221103227181227,0.904,-0.000920278074070372,1
"PFAnonsModerate","diffuse","Null",200,5,"measurement",0.587139084237748,0.876039223633411,0.602036168955323,0.3878,-0.00338697407022125,1
"PFAnonsModerate","diffuse","Null",200,5,"process_noise",0.294884802110777,0.0604312175645971,0.617073817002958,0,-0.0171970248638564,0.690666666666667
"PFAnonsModerate","diffuse","Null",200,5,"time_series",0.0175965967713118,0.0211828903413036,0.027840739885929,0.966,-0.0109359617870295,1
"PFAstat","FreeParm","deJong",20,50,"measurement",-0.00570791707353853,-0.00468666329993019,0.056030470397816,0.9406,-0.000705559529576012,1
"PFAstat","FreeParm","deJong",20,50,"process_noise",-0.0650086275793917,-0.0929034286205499,0.104972155733679,0.728666666666667,0.00162838689524978,1
"PFAstat","FreeParm","deJong",20,50,"time_series",-0.000218149814019346,-0.0119751606740423,0.0305084207850417,0.9485,-0.000154652461390417,0.9735
"PFAstat","FreeParm","deJong",200,5,"measurement",-0.047494915905634,-0.0303996278593496,0.110604741076093,0.525708502024292,-0.000388250287373379,1
"PFAstat","FreeParm","deJong",200,5,"process_noise",0.101206347201282,0.116231352593202,0.136752417874307,0.733468286099865,0.00177649014626165,1
"PFAstat","FreeParm","deJong",200,5,"time_series",-0.00375025523832033,-0.0697436464043366,0.0442992640762781,0.885627530364372,0.00157156352657698,0.938765182186235
"PFAstat","FreeParm","EKF",20,50,"measurement",-0.00570791706827791,-0.00468666327390368,0.0560304703717601,0.9406,-0.000705560181075936,1
"PFAstat","FreeParm","EKF",20,50,"process_noise",-0.0650086276472711,-0.0929034286482587,0.104972155949401,0.728666666666667,0.00162838748688837,1
"PFAstat","FreeParm","EKF",20,50,"time_series",-0.000218149940745482,-0.0119751592859924,0.0305084204244567,0.9485,-0.000154587970547674,0.9735
"PFAstat","FreeParm","EKF",200,5,"measurement",-0.047547941440913,-0.0304016013838495,0.110507905777088,0.526156941649899,-0.000471281681079458,1
"PFAstat","FreeParm","EKF",200,5,"process_noise",0.101523662420857,0.116674287023527,0.136914462444587,0.733065057008719,0.00168636081402548,1
"PFAstat","FreeParm","EKF",200,5,"time_series",-0.00373466413775272,-0.0699059263699273,0.0442428946431838,0.886317907444668,0.00142639091358464,0.938631790744467
"PFAstat","FreeParm","FreeParm",20,50,"init_cond",-0.03855264815897,-0.0546111776032783,0.288745481110261,0.9548,-0.281967626814754,0.3428
"PFAstat","FreeParm","FreeParm",20,50,"measurement",0.000611925111970263,-0.000293135463367828,0.0554316784334634,0.9524,-0.000597460933770865,1
"PFAstat","FreeParm","FreeParm",20,50,"process_noise",-0.0830744970671048,-0.115468616951203,0.114795827727135,0.656,0.00241634236496537,1
"PFAstat","FreeParm","FreeParm",20,50,"time_series",-8.74826706141751e-06,-0.00928272893517254,0.0305827628528765,0.948,-0.000152227095294947,0.974
"PFAstat","FreeParm","FreeParm",200,5,"init_cond",-0.0052810639450089,-0.0082913536047815,0.100040329873028,0.972,-0.0896785107601986,0.9904
"PFAstat","FreeParm","FreeParm",200,5,"measurement",-0.000266129030806134,-0.00029745452325147,0.0564142192051528,0.9528,-0.000606061238789725,1
"PFAstat","FreeParm","FreeParm",200,5,"process_noise",-0.0829627253890075,-0.114105137193255,0.120222947266323,0.706666666666667,0.00417333468914501,1
"PFAstat","FreeParm","FreeParm",200,5,"time_series",-0.000297129304327234,-0.0020746183544378,0.038613302579453,0.9475,0.00125486993111652,0.957
"PFAstat","FreeParm","largeK",20,50,"measurement",-0.00569691771777415,-0.00468043389361438,0.0560252663097208,0.9408,-0.000705644451162388,1
"PFAstat","FreeParm","largeK",20,50,"process_noise",-0.0650294674037814,-0.0929283368708807,0.104981612009972,0.728666666666667,0.00162966228348938,1
"PFAstat","FreeParm","largeK",20,50,"time_series",-0.000216437532359698,-0.011976195294204,0.0305086531660555,0.9485,-0.000154599317010539,0.9735
"PFAstat","FreeParm","largeK",200,5,"measurement",-0.0474437786114976,-0.0303720401521783,0.110426347011882,0.526907630522088,-0.000435786994591824,1
"PFAstat","FreeParm","largeK",200,5,"process_noise",0.101318745487523,0.116439850316668,0.136711288631112,0.734270414993307,0.00161065856425471,1
"PFAstat","FreeParm","largeK",200,5,"time_series",-0.00366864035203848,-0.0702374348153499,0.0442661876705983,0.886546184738956,0.00147543303829791,0.938253012048193
"PFAstat","FreeParm","ModelImplied",20,50,"measurement",0.000629433976740573,-0.00027391940576857,0.0554862226711935,0.953507014028056,-0.000636397655380427,1
"PFAstat","FreeParm","ModelImplied",20,50,"process_noise",-0.0893098113653287,-0.122164969026747,0.118078158137357,0.632598530394122,0.00141209801041138,1
"PFAstat","FreeParm","ModelImplied",20,50,"time_series",0.000234894026350758,-0.0237541362042394,0.0310527774244887,0.942885771543086,-0.000300712739697347,0.966933867735471
"PFAstat","FreeParm","ModelImplied",200,5,"measurement",-0.000189269673939446,-0.000499406107913442,0.0573299258374426,0.95450643776824,-0.000728962196337864,1
"PFAstat","FreeParm","ModelImplied",200,5,"process_noise",-0.140775322579074,-0.179782559018959,0.159266288281338,0.489985693848355,-0.00232441534316697,1
"PFAstat","FreeParm","ModelImplied",200,5,"time_series",0.00154903427759608,-0.143221754606124,0.0615717006180806,0.665236051502146,0.000174024694201435,0.821888412017167
"PFAstat","FreeParm","Null",20,50,"measurement",0.0260235762491769,0.0515837043172264,0.0761684327372536,0.806212424849699,0.000416116792105814,1
"PFAstat","FreeParm","Null",20,50,"process_noise",-0.0817031427279947,-0.109486181545157,0.115761584499601,0.680694722778891,0.00251192032354147,1
"PFAstat","FreeParm","Null",20,50,"time_series",0.00324415005664741,0.00507465868776547,0.0312693937862607,0.948897795591182,-0.000606601057312866,0.969438877755511
"PFAstat","FreeParm","Null",200,5,"measurement",0.261748628220003,0.398311363226087,0.305968572806227,0.443661971830986,-0.00154083400236785,1
"PFAstat","FreeParm","Null",200,5,"process_noise",-0.0559138192968124,-0.0645744460096068,0.12004235234648,0.806841046277666,0.00250916650007627,1
"PFAstat","FreeParm","Null",200,5,"time_series",0.0206643783039559,0.0968212484075891,0.0610507555659041,0.881790744466801,-0.00339429663583104,0.895875251509054
"PFAstat","ModelImplied","deJong",20,50,"measurement",-0.00777918760535785,-0.00623706341627762,0.057145159637942,0.9384,0.00031365747672811,1
"PFAstat","ModelImplied","deJong",20,50,"process_noise",-0.0624037782852125,-0.0887243829808456,0.102275814687022,0.752,-0.000779660292488967,1
"PFAstat","ModelImplied","deJong",20,50,"time_series",-1.50130286795877e-05,-0.00465295650865313,0.0299120744065989,0.9565,-0.000377084653069992,0.9765
"PFAstat","ModelImplied","deJong",200,5,"measurement",-0.0438547242356007,-0.0289457015575022,0.106553320066442,0.538821138211382,0.00151075043439121,1
"PFAstat","ModelImplied","deJong",200,5,"process_noise",0.0613491162695632,0.0649664450516367,0.109332524958398,0.819105691056911,-0.00275260152295929,1
"PFAstat","ModelImplied","deJong",200,5,"time_series",-0.00679353538722837,-0.0405282335448029,0.037036239937073,0.915142276422764,9.83200480901072e-05,0.954776422764228
"PFAstat","ModelImplied","EKF",20,50,"measurement",-0.00777918750607202,-0.00623706326891861,0.0571451597055456,0.9384,0.000313658706451873,1
"PFAstat","ModelImplied","EKF",20,50,"process_noise",-0.0624037784756429,-0.0887243832407026,0.102275814817442,0.752,-0.000779659633861616,1
"PFAstat","ModelImplied","EKF",20,50,"time_series",-1.50130261311089e-05,-0.00465295609165957,0.0299120743447934,0.9565,-0.000377074822630742,0.9765
"PFAstat","ModelImplied","EKF",200,5,"measurement",-0.0439858548572801,-0.0290666168122417,0.106751442743989,0.5374749498998,0.00162742218060775,1
"PFAstat","ModelImplied","EKF",200,5,"process_noise",0.0613236458264577,0.0648035677134422,0.109431772020485,0.818303273213093,-0.0026334109795597,1
"PFAstat","ModelImplied","EKF",200,5,"time_series",-0.00676735752349809,-0.0410677902634481,0.0369808656547173,0.915831663326653,2.28699001779157e-05,0.954909819639279
"PFAstat","ModelImplied","FreeParm",20,50,"init_cond",-0.128906915373713,-0.262859093669111,0.727365515611384,0.7136,-0.539016936554382,0.032
"PFAstat","ModelImplied","FreeParm",20,50,"measurement",-0.00160974895939433,-0.00194379862232247,0.0560768459718548,0.9506,0.000306803401604302,1
"PFAstat","ModelImplied","FreeParm",20,50,"process_noise",-0.0797431580985258,-0.110419080441154,0.111237193242488,0.676,-0.000186747163835028,1
"PFAstat","ModelImplied","FreeParm",20,50,"time_series",0.00028650998846956,-0.00236661180409869,0.0300699165890396,0.955,-0.000347171112744488,0.9765
"PFAstat","ModelImplied","FreeParm",200,5,"init_cond",-0.118581287221147,-0.266224881565428,0.601290287418751,0.497590361445783,-0.157087698540756,0.440963855421687
"PFAstat","ModelImplied","FreeParm",200,5,"measurement",-9.75686569077983e-06,-0.000509349759888423,0.0582817712295874,0.946987951807229,0.00119912505856772,1
"PFAstat","ModelImplied","FreeParm",200,5,"process_noise",-0.0856814545238049,-0.117849796080063,0.117934702374434,0.691432396251673,-0.000137118874971436,1
"PFAstat","ModelImplied","FreeParm",200,5,"time_series",-0.00139170364909523,-0.000695381817520202,0.0342186604432924,0.951807228915663,-2.08358358172907e-05,0.957831325301205
"PFAstat","ModelImplied","largeK",20,50,"measurement",-0.00776789512746526,-0.00623069261884079,0.0571391258674113,0.9384,0.000313400254504141,1
"PFAstat","ModelImplied","largeK",20,50,"process_noise",-0.0624390545082474,-0.0887687211699791,0.102290415488788,0.752,-0.000779326269993182,1
"PFAstat","ModelImplied","largeK",20,50,"time_series",-1.4444666156712e-05,-0.00464944682976836,0.0299122842220396,0.9565,-0.000377051165498175,0.9765
"PFAstat","ModelImplied","largeK",200,5,"measurement",-0.0439289991249987,-0.0290457823591495,0.106625898975797,0.538276553106212,0.00162523706064551,1
"PFAstat","ModelImplied","largeK",200,5,"process_noise",0.0610257558644208,0.0644343298229337,0.109286163241056,0.818303273213093,-0.00263212514547264,1
"PFAstat","ModelImplied","largeK",200,5,"time_series",-0.00675339174236576,-0.0409770119852003,0.0369636865062791,0.916332665330661,2.15971825674593e-05,0.954909819639279
"PFAstat","ModelImplied","ModelImplied",20,50,"measurement",-0.00162138654812912,-0.00193907937771875,0.0560371351965848,0.951,0.000270193745302268,1
"PFAstat","ModelImplied","ModelImplied",20,50,"process_noise",-0.0792534411709854,-0.109657903190438,0.110850382429967,0.674666666666667,-7.46759744308425e-05,1
"PFAstat","ModelImplied","ModelImplied",20,50,"time_series",0.000424489408400366,-0.00272037110835311,0.0298603003556558,0.954,-0.000388576571301675,0.9775
"PFAstat","ModelImplied","ModelImplied",200,5,"measurement",-4.70155555719554e-05,-0.000514873830949136,0.058246261159281,0.94749498997996,0.00116413062174299,1
"PFAstat","ModelImplied","ModelImplied",200,5,"process_noise",-0.0851563627327137,-0.117258325487078,0.115820337782587,0.676018704074816,0.00067145575183693,1
"PFAstat","ModelImplied","ModelImplied",200,5,"time_series",-0.00143094774971681,-0.00097698685091147,0.0322813518481617,0.94689378757515,-0.000152824270521671,0.960921843687375
"PFAstat","ModelImplied","Null",20,50,"measurement",0.0230461240315899,0.0525302160296501,0.0764292319971216,0.7934,0.00136300959238672,1
"PFAstat","ModelImplied","Null",20,50,"process_noise",-0.0745151321394329,-0.102964366934643,0.110306712539463,0.707333333333333,0.000397833106865177,1
"PFAstat","ModelImplied","Null",20,50,"time_series",0.00392003288182908,0.00728457323752014,0.0311223250047899,0.9455,-0.000706464446176678,0.9745
"PFAstat","ModelImplied","Null",200,5,"measurement",0.252155356743423,0.399140501153081,0.295943478909727,0.427991886409736,0.00184112870735574,1
"PFAstat","ModelImplied","Null",200,5,"process_noise",-0.0392438622535686,-0.094249116044236,0.112787344891795,0.791751183231914,-0.000994272656173264,1
"PFAstat","ModelImplied","Null",200,5,"time_series",0.0179347228509338,0.0394481231417083,0.0511875715016361,0.920385395537525,-0.00414527386793574,0.88184584178499
"PFAstat","Null","deJong",20,50,"measurement",-0.00750523800256502,-0.00568814604378682,0.057218523123334,0.938152610441767,-0.000475730920778701,1
"PFAstat","Null","deJong",20,50,"process_noise",-0.0727420616130432,-0.102680118895954,0.107232012859792,0.724899598393574,-0.00099271763638938,1
"PFAstat","Null","deJong",20,50,"time_series",-0.00121290155397845,-0.00341052472176184,0.0315449448807826,0.946285140562249,0.000487932123018581,0.971385542168675
"PFAstat","Null","deJong",200,5,"measurement",-0.0729502097090737,-0.0457092471523231,0.168271531715462,0.339059304703477,0.00222487219298704,1
"PFAstat","Null","deJong",200,5,"process_noise",0.147966101239607,0.161501347931722,0.175823331430614,0.646216768916155,-0.00690361797807921,1
"PFAstat","Null","deJong",200,5,"time_series",-0.0139597238216878,-0.127496836273403,0.0633780973234549,0.845092024539877,0.00086022557002384,0.850715746421268
"PFAstat","Null","EKF",20,50,"measurement",-0.00750523793009741,-0.00568814593464417,0.0572185229407305,0.938152610441767,-0.000475731087334829,1
"PFAstat","Null","EKF",20,50,"process_noise",-0.0727420614608273,-0.102680118832714,0.107232012930832,0.724899598393574,-0.000992720024072721,1
"PFAstat","Null","EKF",20,50,"time_series",-0.00121290121521978,-0.00341052845460878,0.0315449454099825,0.946285140562249,0.000487906758138253,0.971385542168675
"PFAstat","Null","EKF",200,5,"measurement",-0.0729928367228415,-0.0457691670779875,0.168290641045455,0.339344262295082,0.00223566317463923,1
"PFAstat","Null","EKF",200,5,"process_noise",0.147826686958382,0.161347161571528,0.17572022758509,0.646857923497268,-0.0068862615610376,1
"PFAstat","Null","EKF",200,5,"time_series",-0.0140497332039763,-0.126935512049329,0.063329704702691,0.845286885245902,0.00081590183343057,0.850922131147541
"PFAstat","Null","FreeParm",20,50,"init_cond",-0.723511312548518,-0.977682511817168,0.728981373202066,0.403208556149733,-20.5739217936956,0.0299465240641711
"PFAstat","Null","FreeParm",20,50,"measurement",-0.000851548528090357,-0.00188644503136481,0.0551594875528746,0.945454545454545,-0.000588204659667773,1
"PFAstat","Null","FreeParm",20,50,"process_noise",-0.0962854621055252,-0.131694775464805,0.122865524472748,0.61319073083779,0.00153309723438731,1
"PFAstat","Null","FreeParm",20,50,"time_series",-0.00228418522639844,0.00110953393772753,0.0314578532352499,0.949197860962567,0.000275705614738796,0.977272727272727
"PFAstat","Null","FreeParm",200,5,"init_cond",-0.735998287003743,-0.994789217907288,0.736456780478098,0.394,-13.1904036292288,0.037
"PFAstat","Null","FreeParm",200,5,"measurement",-0.00184915292970626,-0.00383124416584864,0.0561782974711469,0.9525,-0.000191536914832851,1
"PFAstat","Null","FreeParm",200,5,"process_noise",-0.0899025308653054,-0.12504878361722,0.128487178045092,0.641666666666667,0.00725304406041875,1
"PFAstat","Null","FreeParm",200,5,"time_series",-0.00632500300107367,0.0183326154349029,0.0486447581598577,0.93625,0.00153806877039331,0.89375
"PFAstat","Null","largeK",20,50,"measurement",-0.0075031129712115,-0.00568819492206237,0.0572163991723716,0.938152610441767,-0.000475838918464856,1
"PFAstat","Null","largeK",20,50,"process_noise",-0.0727492243896184,-0.102689099596783,0.107235538380122,0.724899598393574,-0.000992568553667121,1
"PFAstat","Null","largeK",20,50,"time_series",-0.00121284127951741,-0.00341033588269271,0.031544998469396,0.946285140562249,0.000487921712831525,0.971385542168675
"PFAstat","Null","largeK",200,5,"measurement",-0.073025635468814,-0.0458132931147438,0.16826642842463,0.339344262295082,0.00221148011342155,1
"PFAstat","Null","largeK",200,5,"process_noise",0.147658093117947,0.161138353206433,0.175575055588825,0.646857923497268,-0.00689238975989569,1
"PFAstat","Null","largeK",200,5,"time_series",-0.014222182512084,-0.126752948448649,0.0634242431991986,0.844774590163934,0.000913703998784937,0.850922131147541
"PFAstat","Null","ModelImplied",20,50,"measurement",-0.000964502995670768,-0.00113934384971275,0.0559359773126577,0.945582329317269,-0.00047900264987101,1
"PFAstat","Null","ModelImplied",20,50,"process_noise",-0.107200548512576,-0.146021912373681,0.128710575938037,0.55421686746988,-0.000593765212645865,1
"PFAstat","Null","ModelImplied",20,50,"time_series",-0.0044967546608903,-0.016781441203719,0.0321769642662086,0.936746987951807,0.000652276882433449,0.971385542168675
"PFAstat","Null","ModelImplied",200,5,"measurement",0.000954520370990547,0.000611435657530283,0.0645343739349948,0.949795918367347,0.000116852439035645,1
"PFAstat","Null","ModelImplied",200,5,"process_noise",-0.227175774651838,-0.299103453408043,0.236190740472593,0.0836734693877551,0.00214780630572077,1
"PFAstat","Null","ModelImplied",200,5,"time_series",-0.0390338679495185,-0.226274186457833,0.091037607192581,0.470408163265306,-0.0010287962747292,0.85765306122449
"PFAstat","Null","Null",20,50,"measurement",-0.00093482930217908,-0.00111740368315578,0.0549395627479926,0.946586345381526,-0.0005098015305144,1
"PFAstat","Null","Null",20,50,"process_noise",-0.0910882597756952,-0.12563277449362,0.117872783610671,0.637215528781794,-0.000732172694017469,1
"PFAstat","Null","Null",20,50,"time_series",-0.000902979865502983,-0.00110507506029163,0.0316233743360653,0.947791164658635,0.00054424028191915,0.971887550200803
"PFAstat","Null","Null",200,5,"measurement",0.00110971109667815,0.00161978084046531,0.0552349797513829,0.951313131313131,-8.88134078620685e-05,1
"PFAstat","Null","Null",200,5,"process_noise",-0.0907740468404209,-0.124471772575084,0.126349998978405,0.668013468013468,0.00313033324794409,1
"PFAstat","Null","Null",200,5,"time_series",-0.00327910986447044,0.00594613338177799,0.0476465011428322,0.952525252525253,0.000564227632500032,0.884343434343434
